"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ASHGV40019190",1.43492337633333,4.01518851233333,7.79270966957178,6.32564844851685e-06,0.000254125326479455,4.13334380607437
"ASHGV40054912",-1.22230918466667,4.171851623,-7.79166055413068,6.3340129330561e-06,0.000254293950807115,4.13197698131281
"ASHGV40040800",-1.034794184,4.83887300516667,-7.78255814245365,6.40708521459307e-06,0.000256649103759637,4.12011231636914
"ASHGV40020110",-1.045350144,3.87248875,-7.78225943227814,6.40949846174763e-06,0.000256649103759637,4.11972278452236
"ASHGV40035048",2.67107767116667,5.49993628625,7.77930265535398,6.43343857212901e-06,0.000257438790443017,4.11586641461666
"ASHGV40010243",1.7896854235,6.21045866841667,7.77566785394711,6.4629998703969e-06,0.000258113942467998,4.11112424785431
"ASHGV40019302",-1.6213642725,4.18802615708333,-7.77120411881458,6.49950212554012e-06,0.0002590631075826,4.10529836610574
"ASHGV40005581",1.28032719816667,4.73207440958333,7.76945709704979,6.51384854188502e-06,0.000259244300226621,4.10301755286141
"ASHGV40004202",-1.75866158483333,3.63923036441667,-7.7682470229583,6.52380548100488e-06,0.000259244300226621,4.10143752626441
"ASHGV40048763",-1.04512958183333,7.28271002575,-7.76806688096586,6.52528915095848e-06,0.000259244300226621,4.10120229443468
"ASHGV40028062",-1.10249440283333,6.61373080291667,-7.76081763700199,6.58529593902809e-06,0.000261118323185997,4.09173279165039
"ASHGV40012384",1.49429605633333,7.71748686266667,7.75821030909103,6.6070229314791e-06,0.000261470147451739,4.08832530992048
"ASHGV40040124",-1.21852914333333,6.02593776883333,-7.75311905428956,6.64967045144771e-06,0.000262646918853815,4.08166918260559
"ASHGV40042398",-1.2951222105,10.1392466414167,-7.73704406564067,6.7862725030321e-06,0.000267522928439943,4.06063215232328
"ASHGV40027624",1.38745573116667,5.27108699408333,7.73460031938961,6.80730101940458e-06,0.000268178655524948,4.0574312520232
"ASHGV40029819",-1.30541132566667,3.64420831783333,-7.73082500962696,6.83992510139122e-06,0.000269290057669224,4.05248476312868
"ASHGV40019904",-1.42854507766667,4.506345177,-7.72390397716697,6.90016876867298e-06,0.000271006842974199,4.04341207037125
"ASHGV40044014",-1.32870925116667,3.26900101591667,-7.72020061007026,6.93263784445156e-06,0.000271335086173587,4.03855492087992
"ASHGV40042588",-1.05207475183334,6.59758587225,-7.71275304714138,6.99843082651415e-06,0.000272700156862001,4.02878189201881
"ASHGV40037409",1.12347900916667,3.36867498408333,7.70849692277602,7.03633036864023e-06,0.000273667956925367,4.02319370384028
"ASHGV40048241",-1.16526835883333,5.68480701008333,-7.70752369083832,7.04502757890014e-06,0.000273785116496027,4.02191555605624
"ASHGV40007528",1.71012774416667,8.84477410241667,7.70412093787437,7.07552669178121e-06,0.00027414408942175,4.0174457824296
"ASHGV40036860",1.39454429266667,5.53157475,7.70257821865227,7.0894007873065e-06,0.000274507356373472,4.0154188272314
"ASHGV40055749",1.93404864966667,4.89404142,7.69987392126587,7.11379167531575e-06,0.000275277123141705,4.01186497442339
"ASHGV40056888",1.28442442216667,9.34888633875,7.69044552231582,7.19953515661078e-06,0.000277714559669416,3.99946748957469
"ASHGV40003646",1.160972309,6.59778079066667,7.68530348828902,7.24676388029435e-06,0.000279183408479219,3.99270149591613
"ASHGV40037479",-1.37409514883333,6.03711144941667,-7.68316144013574,7.26653610663158e-06,0.000279592118140659,3.98988196824434
"ASHGV40027836",-1.10444692733333,6.60249270883333,-7.68059103563645,7.29033862972354e-06,0.00028015467540318,3.98649784654998
"ASHGV40032330",1.39204335433333,5.73694650316667,7.67635211541765,7.32977469346547e-06,0.00028113901376118,3.98091519602817
"ASHGV40025007",-1.032961034,5.26947682566667,-7.67379561305171,7.35366914012174e-06,0.000281701384561701,3.97754719812918
"ASHGV40041049",-1.21748075366667,3.556814019,-7.6638642380636,7.44728815346688e-06,0.000284348923035587,3.96445558787505
"ASHGV40048590",-1.1539588505,5.28937859575,-7.65949577072874,7.48887164502302e-06,0.000285091018880776,3.95869312300205
"ASHGV40048949",1.48741921183333,5.46039677241667,7.65819516466071,7.5013001439306e-06,0.000285386122184053,3.9569770247952
"ASHGV40051202",-1.33942176616667,5.62169438125,-7.6467429918541,7.61169528362834e-06,0.000288327804461909,3.94185716154676
"ASHGV40046625",1.14587185666667,13.55209909,7.63863797836336,7.6908763474425e-06,0.000290425766229165,3.93114645885421
"ASHGV40044895",1.62864871816667,4.22680054341667,7.63545464144728,7.72221661893239e-06,0.000291248792925667,3.92693744670682
"ASHGV40057399",-1.53167831483334,10.2761517725833,-7.63205247091675,7.75586266714872e-06,0.000292337099073554,3.92243768205192
"ASHGV40011945",1.70949450233333,4.75738102866667,7.63061723672462,7.77010361413443e-06,0.000292624901306214,3.92053898138358
"ASHGV40021201",1.71968212683333,5.01967971975,7.63031675017228,7.77308870309013e-06,0.000292624901306214,3.92014142872922
"ASHGV40008846",-1.17629345133333,5.03591882116667,-7.62631010796165,7.81300906806853e-06,0.000293946402817394,3.91483943471707
"ASHGV40033680",-1.1288688485,3.23637331825,-7.62501166462835,7.82599325379621e-06,0.000294215423316066,3.91312076922771
"ASHGV40028921",1.01128612216667,7.28388359958333,7.62463120384144,7.82980216743071e-06,0.000294215423316066,3.91261713762902
"ASHGV40035894",-1.25434723483333,3.73747678825,-7.62062062398221,7.87007439987559e-06,0.000295546720109543,3.9073070580169
"ASHGV40037037",-1.25160523883333,4.91415827141667,-7.61686431363063,7.90799471254423e-06,0.000296481345616105,3.90233179631805
"ASHGV40029319",1.02597331366667,6.655313023,7.6145908729592,7.93104037354474e-06,0.000296740532038746,3.89931974220161
"ASHGV40009530",1.23255265783333,4.84463416125,7.61147288848539,7.96276418909949e-06,0.000297603007226001,3.89518770157527
"ASHGV40009694",-1.20955546783333,4.40196859708333,-7.60936216141889,7.98431685597969e-06,0.000298185405030174,3.89238981026184
"ASHGV40036039",-1.57597046566667,4.51208929766667,-7.60436011695463,8.03564277523761e-06,0.000299208249178969,3.88575706365932
"ASHGV40042692",2.45432131766667,4.57461058783333,7.60430400794753,8.03622051003425e-06,0.000299208249178969,3.88568264479401
"ASHGV40014097",-1.35190777,6.196789876,-7.60127324800763,8.06749340362661e-06,0.000300006531056009,3.88166227648607
"ASHGV40012297",-1.31753425733333,4.111679195,-7.59891670265536,8.09189951311595e-06,0.000300730862294998,3.87853546626037
"ASHGV40024751",-1.10417599166667,5.76823709533333,-7.59724626629287,8.109247679487e-06,0.00030108487554178,3.87631860280837
"ASHGV40052020",-1.39014073933333,3.38963895766667,-7.59704959052701,8.11129285839483e-06,0.00030108487554178,3.87605756796916
"ASHGV40021641",2.00947044383333,8.44158730791667,7.59103585797547,8.17409560146653e-06,0.000303000725366476,3.86807357415536
"ASHGV40028790",1.859950735,4.82048006733333,7.59061159351112,8.17854591918386e-06,0.000303000725366476,3.86751013646468
"ASHGV40025253",1.57004853866667,6.196132036,7.58158134677964,8.27388681890088e-06,0.000305448075763223,3.85551225869814
"ASHGV40059658",-1.10042357783333,3.04952035858333,-7.57848176578115,8.306885960815e-06,0.000306295715330982,3.8513916752915
"ASHGV40060834",-1.919782522,3.50930633816667,-7.57789297372052,8.31317035187956e-06,0.000306342335478924,3.85060879751777
"ASHGV40053667",-1.306530148,6.59052125716667,-7.57390894068597,8.35582743726368e-06,0.00030743472025125,3.84531033885308
"ASHGV40010761",-1.14682763,3.750188493,-7.57371331417973,8.35792804301297e-06,0.00030743472025125,3.84505011878694
"ASHGV40029649",-1.30377059533333,3.09791701333333,-7.57096840374829,8.38746217981409e-06,0.00030833523618131,3.84139835988192
"ASHGV40024864",-1.05148105016667,5.75579354241667,-7.56964975268802,8.401690074466e-06,0.00030867232697424,3.83964372049017
"ASHGV40033532",1.089873367,6.50335385283333,7.55738703059416,8.53524656196117e-06,0.000312825757475747,3.82331598753464
"ASHGV40019075",1.00060224,4.2997585555,7.55278887881662,8.58591095115426e-06,0.000314116684582277,3.81718865927408
"ASHGV40037633",2.3000637295,10.2947421619167,7.54257529379924,8.69960473294869e-06,0.000317895017499079,3.80356880191671
"ASHGV40025696",-1.19639711633333,4.29657576383333,-7.54154741672494,8.71113566783635e-06,0.000317976595774639,3.8021973893033
"ASHGV40042930",2.76519092066667,11.6347854396667,7.54144739648597,8.71225858900099e-06,0.000317976595774639,3.80206393327728
"ASHGV40026916",1.41248349,7.91032474083333,7.53795124054709,8.7516073134734e-06,0.000319175616201829,3.79739824715005
"ASHGV40024892",-1.07698740183334,5.26055302175,-7.53358713894158,8.80099194901696e-06,0.000320257443468581,3.79157208929374
"ASHGV40021469",-1.088180615,12.4753104291667,-7.53095949797267,8.83087051335939e-06,0.000320491753548288,3.78806297013213
"ASHGV40003570",-2.10247838133333,4.85229977566667,-7.51231140470775,9.04606256395075e-06,0.0003264806515276,3.76313385108758
"ASHGV40038531",-1.505687339,3.654278374,-7.51223870582087,9.04691239075072e-06,0.0003264806515276,3.76303657912058
"ASHGV40041434",-1.70044497066667,4.03000951816667,-7.50951024162826,9.07886917374616e-06,0.000326931027486833,3.75938537443116
"ASHGV40020145",-1.577617113,3.61560886916667,-7.5090825730326,9.08388913717744e-06,0.000326931027486833,3.75881298630826
"ASHGV40051801",-1.7135727655,3.51011152708333,-7.50877102901159,9.08754790474891e-06,0.000326931027486833,3.75839600366709
"ASHGV40053684",1.80034859483333,4.46754590525,7.50508546575029,9.13095107383398e-06,0.000327768916664497,3.75346216243984
"ASHGV40023277",3.0108003755,4.88949296275,7.49843234506771,9.20986492933892e-06,0.000329438919957783,3.74455127969814
"ASHGV40033529",1.10528282083333,4.49202695525,7.49700031350502,9.22694585212334e-06,0.000329850174781148,3.74263254341397
"ASHGV40049072",1.52509235483333,8.73583700175,7.49397951900868,9.26308851901267e-06,0.000330567668879666,3.73858421193744
"ASHGV40038865",1.40434141133333,4.81290538633333,7.48862919440424,9.32747574929309e-06,0.000332670882597815,3.73141108814367
"ASHGV40042090",1.75279340316667,9.12001907258333,7.48261158667045,9.40046639967609e-06,0.000334946680907019,3.72333897149229
"ASHGV40020120",-1.06533331233333,4.29481693933333,-7.48045084480396,9.42682419351023e-06,0.000335625740714567,3.72043938701813
"ASHGV40023797",-1.93760612466667,11.0043708226667,-7.47779138299831,9.45937431891811e-06,0.000336392108646654,3.71686973041533
"ASHGV40048687",-1.16681888816667,6.73368253375,-7.47146399990837,9.53730229944239e-06,0.000338609414708899,3.70837317497348
"ASHGV40015422",-1.25363016566667,3.16972407983333,-7.4678224343871,9.58246323247679e-06,0.000339779335443733,3.70348087238263
"ASHGV40037439",1.21171578266667,4.9866837255,7.46690117744287,9.59392447247933e-06,0.000339988180608931,3.70224292998732
"ASHGV40054073",-1.098486767,4.68509094816667,-7.46432870747662,9.62600603682839e-06,0.000340753269841657,3.69878558815297
"ASHGV40007073",1.71237950166667,4.49245584016667,7.46326377710606,9.63932050836981e-06,0.000340753269841657,3.69735409741827
"ASHGV40024106",-1.11636059766667,3.572990984,-7.46308625188536,9.64154196445232e-06,0.000340753269841657,3.69711545199055
"ASHGV40034194",-1.5240417065,7.64250642141667,-7.46102543467024,9.66737009161485e-06,0.000341203928554485,3.69434481975864
"ASHGV40007980",1.0034707755,3.93325455391667,7.45980474010985,9.68270393248349e-06,0.000341547586575649,3.69270341997826
"ASHGV40043140",2.12116885133333,9.47291722283333,7.45714270326027,9.71623369628049e-06,0.000342048415022869,3.68912326497221
"ASHGV40050413",-1.300654366,5.552771458,-7.45689794808086,9.71932275251794e-06,0.000342048415022869,3.68879404979215
"ASHGV40043942",1.10125364666667,3.67098780133333,7.45010031338625,9.80553728890171e-06,0.000344112534916018,3.67964761945079
"ASHGV40039053",2.36302918616667,8.36114229608333,7.43314978862709,1.00241082251125e-05,0.000349749102532455,3.65681431211789
"ASHGV40051931",-1.01173852866667,3.26430989116667,-7.43056432015742,1.00579028931923e-05,0.00035072769494524,3.65332829521483
"ASHGV40045837",2.5658486525,8.85044464525,7.42841020246142,1.00861525324594e-05,0.000351311285468494,3.65042321694365
"ASHGV40001391",1.07180286716667,7.32787780291667,7.42714742765023,1.01027523651967e-05,0.000351688739494446,3.64871994069054
"ASHGV40030958",-1.29714112966667,5.83022338466667,-7.42385970628504,1.01461085460708e-05,0.000352393925962107,3.64428438088017
"ASHGV40052883",1.23652816533333,7.60566067833333,7.42203794901892,1.01702183512636e-05,0.000352975899680129,3.64182599655861
"ASHGV40011055",1.17165558133333,9.16597655083333,7.4195264953722,1.02035564707003e-05,0.000353584230589445,3.63843619566703
"ASHGV40032725",2.1215066925,4.48872519825,7.41754712675997,1.02299139065377e-05,0.000354076937078887,3.63576399712745
"ASHGV40016583",-1.06482599583334,6.91705746758333,-7.41715219870157,1.0235181518864e-05,0.000354076937078887,3.63523077371097
"ASHGV40004932",1.73444421466667,3.66837564883333,7.41608465863555,1.02494350753508e-05,0.000354369136565556,3.63378930340573
"ASHGV40003227",-1.74264330416667,8.18191138641667,-7.41326670818596,1.02871619052355e-05,0.000355270949691618,3.62998359636021
"ASHGV40012383",-1.73900606583334,4.26752585125,-7.40117397391875,1.04507560656161e-05,0.00035876251227189,3.61364046000515
"ASHGV40041242",-1.3841638375,3.53165984591667,-7.39698780685673,1.05080349308928e-05,0.000359844177117173,3.60797852795059
"ASHGV40031681",-1.36526668516667,3.52013311775,-7.38186405758701,1.07177882977292e-05,0.000365788101824403,3.58750429525884
"ASHGV40016785",-1.44614331,8.83514381483333,-7.38102466124729,1.07295605379143e-05,0.000365788101824403,3.58636707153448
"ASHGV40057266",-1.11175803066667,4.43677716166667,-7.37536318474952,1.08093231762077e-05,0.000367276245826782,3.57869445950169
"ASHGV40037540",-1.3544500745,4.52083290625,-7.37014796781462,1.08833604297754e-05,0.000369175201148758,3.57162296425821
"ASHGV40001125",-1.03103396416667,5.19686324541667,-7.36406808461573,1.0970358731439e-05,0.000371300705062303,3.5633745942617
"ASHGV40015803",-1.86069942883333,4.27668512625,-7.36358012104805,1.0977373300857e-05,0.000371313658238231,3.56271238329343
"ASHGV40028556",1.225189556,5.86133867566667,7.36247910170882,1.09932183076439e-05,0.000371313658238231,3.56121808657734
"ASHGV40036914",1.045105195,5.94933622916667,7.36234982906687,1.09950803034295e-05,0.000371313658238231,3.56104262823985
"ASHGV40018409",-1.0954800415,3.53442027175,-7.35950730376951,1.10361084339769e-05,0.000371876024889569,3.55718399679278
"ASHGV40055621",-2.01421765933333,3.6455960455,-7.35603202862664,1.10864922573373e-05,0.000373161667684364,3.55246500677569
"ASHGV40001291",-1.40910069916667,3.23168225075,-7.35485221237307,1.11036529245143e-05,0.000373533250311775,3.55086260768174
"ASHGV40047694",-1.03353053783333,4.50071426425,-7.35350412139188,1.11232959922861e-05,0.000373987886850285,3.54903144091625
"ASHGV40042496",1.12209034533333,6.54448379983333,7.35278661482956,1.11337659621375e-05,0.000373993461184606,3.54805672654116
"ASHGV40031442",-1.20192042316667,3.90599645608333,-7.34603562678672,1.1232795580248e-05,0.000376365283723633,3.53888241276005
"ASHGV40010745",-1.4729404095,6.55933566208333,-7.34573834833713,1.12371779454716e-05,0.000376365283723633,3.53847828776245
"ASHGV40043023",2.85518501766667,6.24026137166667,7.34245991015004,1.12856289827777e-05,0.000376953597725795,3.53402076693533
"ASHGV40025205",-1.235034838,5.04138324383333,-7.34149210944076,1.12999745227233e-05,0.000377226282973013,3.53270463234949
"ASHGV40031082",-1.46423361066667,4.47642636483333,-7.33589340155021,1.13833471382492e-05,0.000379386879172321,3.5250884340061
"ASHGV40043135",2.72912139816667,4.63043856975,7.32829708321529,1.14975211997523e-05,0.000382565285547266,3.51474827974831
"ASHGV40035892",-1.05995577666667,10.00157075,-7.32759131177505,1.15081911291651e-05,0.000382711637856225,3.51378719880369
"ASHGV40021616",-1.41515602616667,3.84320900941667,-7.32666213397797,1.15222547032331e-05,0.000382887185605259,3.51252179659107
"ASHGV40048293",2.64252686233333,9.1644742845,7.32492606477098,1.15485802974885e-05,0.00038339934863794,3.51015722738428
"ASHGV40040883",1.398169046,9.47901287983333,7.32456906798432,1.15540017394004e-05,0.00038339934863794,3.5096709403672
"ASHGV40018933",-1.103666849,10.5958628688333,-7.32301470172546,1.15776384996588e-05,0.000383974897719119,3.50755345052226
"ASHGV40005999",1.21149844033333,3.6430126485,7.3171027976048,1.1668012798354e-05,0.00038676198425136,3.4994968824311
"ASHGV40010218",1.94339562266667,5.1101286715,7.31390098996377,1.17172732135392e-05,0.000387973348118838,3.49513165584223
"ASHGV40056022",1.28241448016667,4.94368608858333,7.30005536060675,1.19328674558591e-05,0.000394897670079362,3.47623967225304
"ASHGV40023827",-1.512345085,7.9996133795,-7.29877896721242,1.19529551809734e-05,0.000395348041714755,3.4744968112521
"ASHGV40004274",2.54819867683333,6.34856599391667,7.29101592973024,1.20759108838157e-05,0.000398335343661605,3.46389213960186
"ASHGV40033029",1.4388912195,5.58557057125,7.28867918399447,1.21131861678746e-05,0.000399349039820842,3.46069849711052
